,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Num,Side,Group,TotalExpenses
4322,4606_01,Europa,False,TRAPPIST-1e,22.0,False,165.0,36.0,0.0,3044.0,556.0,False,C,172,S,4606,3801.0
4232,4505_01,Europa,False,55 Cancri e,53.0,False,0.0,864.0,49.0,39.0,2376.0,True,C,165,S,4505,3328.0
5005,5347_01,Europa,False,TRAPPIST-1e,18.0,False,0.0,3770.0,0.0,287.0,3491.0,False,C,169,P,5347,7548.0
4319,4603_02,Europa,False,TRAPPIST-1e,36.0,False,1.0,5234.0,343.0,277.0,12682.0,False,C,171,S,4603,18537.0
4318,4603_01,Europa,True,55 Cancri e,26.0,False,0.0,3593.0,47.0,19.0,229.0,True,C,171,S,4603,3888.0
4314,4595_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,C,145,P,4595,0.0
4313,4594_04,Europa,False,TRAPPIST-1e,,False,0.0,4516.0,0.0,6167.0,5308.0,False,C,144,P,4594,15991.0
4312,4594_03,Europa,False,TRAPPIST-1e,27.0,False,267.0,2802.0,0.0,54.0,77.0,True,C,144,P,4594,3200.0
7276,7782_01,Europa,False,55 Cancri e,33.0,False,0.0,73.0,31.0,8493.0,9065.0,False,C,291,S,7782,17662.0
7277,7782_02,Europa,False,TRAPPIST-1e,28.0,False,0.0,180.0,0.0,778.0,4973.0,False,C,291,S,7782,5931.0
1102,1166_01,Europa,False,55 Cancri e,30.0,False,0.0,3564.0,926.0,1.0,1920.0,False,C,43,P,1166,6411.0
1110,1177_01,Europa,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,C,44,P,1177,0.0
4981,5314_01,Europa,False,TRAPPIST-1e,25.0,True,0.0,3625.0,0.0,0.0,168.0,True,C,208,S,5314,3793.0
1126,1188_01,Europa,False,TRAPPIST-1e,58.0,False,204.0,4227.0,0.0,3026.0,61.0,False,C,46,P,1188,7518.0
4345,4628_01,Europa,False,TRAPPIST-1e,45.0,False,0.0,7484.0,465.0,14.0,610.0,True,C,175,S,4628,8573.0
6358,6725_01,Europa,False,TRAPPIST-1e,32.0,False,0.0,390.0,60.0,5015.0,211.0,False,C,214,P,6725,5676.0
4347,4631_01,Europa,True,55 Cancri e,25.0,False,0.0,0.0,,0.0,0.0,True,C,147,P,4631,0.0
4348,4632_01,Europa,True,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,C,176,S,4632,0.0
4349,4632_02,Europa,True,TRAPPIST-1e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,C,176,S,4632,0.0
4350,4632_03,Europa,False,55 Cancri e,26.0,False,0.0,431.0,28.0,10941.0,26.0,False,C,176,S,4632,11426.0
5007,5350_01,Europa,False,TRAPPIST-1e,35.0,False,25.0,866.0,0.0,3198.0,459.0,False,C,170,P,5350,4548.0
4130,4405_01,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,C,159,S,4405,0.0
4311,4594_02,Europa,False,TRAPPIST-1e,31.0,False,0.0,6670.0,217.0,625.0,20336.0,False,C,144,P,4594,27848.0
7270,7775_01,Europa,False,55 Cancri e,28.0,False,7.0,489.0,0.0,4.0,6027.0,False,C,253,P,7775,6527.0
4083,4359_02,Europa,False,55 Cancri e,40.0,False,0.0,17687.0,0.0,425.0,155.0,True,C,137,P,4359,18267.0
4352,4632_05,Europa,False,Undisclosed,36.0,False,0.0,551.0,0.0,5270.0,22.0,False,C,176,S,4632,5843.0
4351,4632_04,Europa,False,TRAPPIST-1e,52.0,False,2.0,364.0,0.0,2144.0,1804.0,False,C,176,S,4632,4314.0
5474,5839_01,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,C,219,S,5839,0.0
7165,7646_02,Europa,False,55 Cancri e,44.0,True,3010.0,26.0,0.0,62.0,904.0,False,C,285,S,7646,4002.0
5476,5842_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,C,220,S,5842,0.0
5477,5842_02,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,C,220,S,5842,0.0
7773,8300_01,Europa,False,Undisclosed,27.0,False,0.0,,0.0,1866.0,676.0,True,C,274,P,8300,2542.0
8623,9197_04,Europa,False,55 Cancri e,30.0,False,1569.0,,0.0,,2252.0,False,C,308,P,9197,3821.0
7768,8292_01,Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,C,310,S,8292,0.0
5102,5452_01,Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,C,212,S,5452,0.0
5108,5459_01,Europa,False,TRAPPIST-1e,38.0,False,0.0,347.0,0.0,1545.0,2187.0,False,C,213,S,5459,4079.0
4145,4428_01,Europa,False,55 Cancri e,29.0,False,0.0,11417.0,12.0,795.0,402.0,True,C,162,S,4428,12626.0
4168,4450_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,C,140,P,4450,0.0
4169,4450_02,Europa,False,55 Cancri e,65.0,False,0.0,7194.0,0.0,6.0,,True,C,140,P,4450,7200.0
4170,4450_03,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,C,140,P,4450,0.0
4171,4450_04,Europa,False,TRAPPIST-1e,28.0,False,0.0,3627.0,0.0,31.0,3263.0,False,C,140,P,4450,6921.0
8622,9197_03,Europa,False,TRAPPIST-1e,31.0,False,0.0,4634.0,8.0,616.0,0.0,True,C,308,P,9197,5258.0
7164,7646_01,Europa,False,55 Cancri e,25.0,False,0.0,16016.0,1025.0,189.0,1037.0,True,C,285,S,7646,18267.0
8621,9197_02,Europa,False,Undisclosed,41.0,True,0.0,7964.0,0.0,3238.0,5839.0,False,C,308,P,9197,17041.0
7166,7646_03,Europa,False,55 Cancri e,24.0,False,145.0,4224.0,0.0,5.0,61.0,True,C,285,S,7646,4435.0
6572,6931_01,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,C,222,P,6931,0.0
4098,4371_04,Europa,False,TRAPPIST-1e,25.0,False,0.0,4384.0,4285.0,812.0,360.0,True,C,158,S,4371,9841.0
8652,9230_01,Europa,False,TRAPPIST-1e,36.0,True,0.0,5600.0,715.0,2868.0,971.0,True,C,342,S,9230,10154.0
5182,5529_01,Europa,False,55 Cancri e,39.0,False,5645.0,132.0,0.0,1.0,1814.0,False,C,174,P,5529,7592.0
4099,4371_05,Europa,False,55 Cancri e,34.0,False,,7221.0,0.0,288.0,2275.0,True,C,158,S,4371,9784.0
4096,4371_02,Europa,False,55 Cancri e,39.0,False,106.0,243.0,126.0,7.0,4967.0,False,C,158,S,4371,5449.0
4095,4371_01,Europa,True,TRAPPIST-1e,27.0,False,0.0,2717.0,0.0,0.0,986.0,True,C,158,S,4371,3703.0
5197,5543_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,C,175,P,5543,0.0
4084,4359_03,Europa,False,55 Cancri e,54.0,False,0.0,1832.0,0.0,0.0,1768.0,False,C,137,P,4359,3600.0
1096,1162_01,Europa,False,TRAPPIST-1e,31.0,False,0.0,1847.0,0.0,103.0,694.0,True,C,45,S,1162,2644.0
4741,5060_03,Europa,False,55 Cancri e,27.0,False,0.0,867.0,0.0,20.0,1371.0,False,C,157,P,5060,2258.0
4310,4594_01,Europa,False,TRAPPIST-1e,64.0,False,77.0,2424.0,0.0,3001.0,127.0,False,C,144,P,4594,5629.0
1158,1223_01,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,C,48,S,1223,0.0
1237,1310_01,Europa,False,TRAPPIST-1e,57.0,False,0.0,987.0,1.0,4948.0,53.0,False,C,52,S,1310,5989.0
1042,1110_02,Europa,False,55 Cancri e,26.0,False,8.0,6138.0,0.0,3.0,754.0,True,C,42,S,1110,6903.0
6561,6921_05,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,C,255,S,6921,0.0
6560,6921_04,Europa,False,TRAPPIST-1e,28.0,True,0.0,14076.0,0.0,928.0,372.0,True,C,255,S,6921,15376.0
1198,1279_01,Europa,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,C,50,P,1279,0.0
1189,1261_01,Europa,False,55 Cancri e,43.0,False,1365.0,3106.0,0.0,50.0,2313.0,False,C,49,P,1261,6834.0
1338,1417_01,Europa,False,TRAPPIST-1e,41.0,False,0.0,184.0,0.0,1520.0,3358.0,False,C,54,S,1417,5062.0
6366,6734_01,Europa,False,55 Cancri e,47.0,False,0.0,2699.0,0.0,671.0,8.0,True,C,249,S,6734,3378.0
7400,7905_03,Europa,False,55 Cancri e,26.0,True,1432.0,1283.0,0.0,178.0,5034.0,False,C,296,S,7905,7927.0
5599,5960_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,4780.0,1761.0,1.0,247.0,True,C,222,S,5960,6789.0
7037,7496_01,Europa,False,55 Cancri e,41.0,False,0.0,2383.0,0.0,2.0,97.0,True,C,278,S,7496,2482.0
7907,8449_02,Europa,False,TRAPPIST-1e,50.0,False,0.0,3070.0,0.0,44.0,562.0,True,C,317,S,8449,3676.0
1382,1452_05,Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,C,53,P,1452,0.0
1381,1452_04,Europa,False,TRAPPIST-1e,33.0,False,0.0,774.0,0.0,6255.0,6.0,False,C,53,P,1452,7035.0
1380,1452_03,Europa,False,55 Cancri e,34.0,False,0.0,1646.0,0.0,51.0,1462.0,False,C,53,P,1452,3159.0
1378,1452_01,Europa,False,TRAPPIST-1e,21.0,False,5.0,251.0,10.0,26.0,3384.0,False,C,53,P,1452,3676.0
1377,1451_02,Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,C,56,S,1451,0.0
1376,1451_01,Europa,False,55 Cancri e,46.0,False,202.0,484.0,0.0,3208.0,2485.0,False,C,56,S,1451,6379.0
1371,1444_01,Europa,False,TRAPPIST-1e,30.0,False,50.0,1248.0,0.0,1.0,912.0,True,C,55,S,1444,2211.0
7906,8449_01,Europa,False,55 Cancri e,32.0,False,0.0,2154.0,0.0,9655.0,859.0,False,C,317,S,8449,12668.0
5600,5960_02,Europa,False,TRAPPIST-1e,29.0,False,3215.0,1211.0,4.0,7.0,417.0,True,C,222,S,5960,4854.0
5601,5960_03,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,C,222,S,5960,0.0
6369,6734_04,Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,C,249,S,6734,0.0
6368,6734_03,Europa,True,55 Cancri e,37.0,True,0.0,0.0,0.0,0.0,0.0,True,C,249,S,6734,0.0
6367,6734_02,Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,C,249,S,6734,0.0
1175,1242_01,Europa,False,55 Cancri e,37.0,False,0.0,4677.0,0.0,115.0,223.0,True,C,48,P,1242,5015.0
3913,4181_02,Europa,False,Undisclosed,0.0,False,0.0,,0.0,0.0,0.0,True,C,133,P,4181,0.0
1041,1110_01,Europa,False,TRAPPIST-1e,23.0,False,0.0,24.0,0.0,55.0,7516.0,False,C,42,S,1110,7595.0
1074,1148_03,Europa,False,TRAPPIST-1e,30.0,False,0.0,5225.0,0.0,8.0,1933.0,False,C,42,P,1148,7166.0
7398,7905_01,Europa,False,TRAPPIST-1e,31.0,False,0.0,87.0,0.0,2263.0,224.0,False,C,296,S,7905,2574.0
4233,4505_02,Europa,False,TRAPPIST-1e,40.0,False,2.0,76.0,0.0,201.0,,False,C,165,S,4505,279.0
6562,6921_06,Europa,False,TRAPPIST-1e,32.0,False,0.0,89.0,0.0,8330.0,1.0,False,C,255,S,6921,8420.0
1294,1377_01,Europa,False,TRAPPIST-1e,43.0,False,0.0,2801.0,537.0,42.0,144.0,True,C,52,P,1377,3524.0
4256,4531_01,Europa,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,C,142,P,4531,0.0
1165,1232_01,Europa,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,C,49,S,1232,0.0
7073,7525_02,Europa,True,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,C,279,S,7525,0.0
7399,7905_02,Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,,0.0,True,C,296,S,7905,0.0
1166,1232_02,Europa,False,55 Cancri e,29.0,False,0.0,42.0,0.0,4651.0,661.0,False,C,49,S,1232,5354.0
7072,7525_01,Europa,False,TRAPPIST-1e,27.0,False,390.0,1377.0,0.0,2809.0,4914.0,False,C,279,S,7525,9490.0
4275,4553_01,Europa,False,PSO J318.5-22,55.0,True,0.0,102.0,0.0,278.0,5353.0,False,C,143,P,4553,5733.0
4278,4558_01,Europa,False,55 Cancri e,54.0,False,0.0,559.0,0.0,15238.0,2799.0,False,C,167,S,4558,18596.0
5031,5378_01,Europa,False,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,1202.0,5558.0,False,C,173,P,5378,6855.0
4281,4561_01,Europa,False,55 Cancri e,45.0,False,0.0,496.0,0.0,1940.0,4195.0,False,C,168,S,4561,6631.0
4283,4563_01,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,C,169,S,4563,0.0
7044,7502_01,Europa,False,55 Cancri e,45.0,False,66.0,5974.0,0.0,0.0,625.0,True,C,241,P,7502,6665.0
5030,5375_02,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,C,210,S,5375,0.0
5029,5375_01,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,C,210,S,5375,0.0
1171,1238_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,1026.0,3301.0,831.0,356.0,True,C,50,S,1238,5514.0
5023,5367_01,Europa,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,C,209,S,5367,0.0
1078,1148_07,Europa,False,55 Cancri e,34.0,False,2386.0,841.0,76.0,26.0,1693.0,False,C,42,P,1148,5022.0
4290,4570_01,Europa,True,TRAPPIST-1e,64.0,False,0.0,0.0,,0.0,0.0,True,C,170,S,4570,0.0
1077,1148_06,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,,0.0,0.0,True,C,42,P,1148,0.0
1076,1148_05,Europa,True,Undisclosed,14.0,False,0.0,0.0,0.0,0.0,0.0,True,C,42,P,1148,0.0
936,0998_01,Europa,False,TRAPPIST-1e,56.0,False,0.0,7447.0,0.0,253.0,35.0,True,C,37,P,0998,7735.0
6357,6724_02,Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,C,213,P,6724,0.0
6356,6724_01,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,C,213,P,6724,0.0
947,1008_01,Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,C,39,S,1008,0.0
3916,4181_05,Europa,False,55 Cancri e,31.0,False,2.0,8747.0,0.0,4840.0,14485.0,False,C,133,P,4181,28074.0
948,1008_02,Europa,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,True,C,39,S,1008,0.0
982,1045_01,Europa,False,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,False,C,38,P,1045,0.0
983,1045_02,Europa,False,TRAPPIST-1e,44.0,False,0.0,2349.0,7.0,815.0,10896.0,False,C,38,P,1045,14067.0
1298,1380_01,Europa,False,55 Cancri e,42.0,False,0.0,21.0,0.0,2735.0,3604.0,False,C,53,S,1380,6360.0
995,1057_01,Europa,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,C,39,P,1057,0.0
4742,5060_04,Europa,False,55 Cancri e,29.0,True,530.0,418.0,0.0,,9129.0,False,C,157,P,5060,10077.0
4743,5061_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,,0.0,0.0,True,C,196,S,5061,0.0
4744,5061_02,Europa,False,TRAPPIST-1e,54.0,False,0.0,8246.0,0.0,56.0,118.0,True,C,196,S,5061,8420.0
1499,1592_01,Europa,False,TRAPPIST-1e,35.0,False,305.0,3621.0,0.0,320.0,341.0,True,C,60,S,1592,4587.0
4003,4262_01,Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,C,135,P,4262,0.0
5292,5647_03,Europa,False,TRAPPIST-1e,48.0,False,0.0,,0.0,2851.0,1478.0,False,C,178,P,5647,4329.0
4004,4262_02,Europa,False,55 Cancri e,26.0,False,1.0,1269.0,4790.0,270.0,5116.0,False,C,135,P,4262,11446.0
5291,5647_02,Europa,False,55 Cancri e,52.0,False,0.0,1425.0,31.0,0.0,1320.0,True,C,178,P,5647,2776.0
1500,1592_02,Europa,False,55 Cancri e,47.0,False,16.0,2127.0,1487.0,0.0,196.0,True,C,60,S,1592,3826.0
1503,1595_01,Europa,False,55 Cancri e,27.0,False,0.0,4342.0,0.0,,36.0,True,C,57,P,1595,4378.0
4057,4336_02,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,C,155,S,4336,0.0
7250,7751_01,Europa,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,C,252,P,7751,0.0
7192,7684_01,Europa,False,TRAPPIST-1e,24.0,False,812.0,5450.0,0.0,1.0,262.0,True,C,286,S,7684,6525.0
5290,5647_01,Europa,True,TRAPPIST-1e,35.0,False,0.0,,0.0,0.0,,True,C,178,P,5647,0.0
7189,7680_01,Europa,False,TRAPPIST-1e,27.0,False,0.0,6.0,0.0,7786.0,0.0,False,C,250,P,7680,7792.0
5217,5563_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,C,176,P,5563,0.0
4056,4336_01,Europa,False,TRAPPIST-1e,29.0,True,267.0,1418.0,257.0,843.0,0.0,True,C,155,S,4336,2785.0
1506,1599_01,Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,,0.0,0.0,True,C,58,P,1599,0.0
5622,5980_01,Europa,False,55 Cancri e,19.0,False,0.0,,0.0,2.0,9.0,True,C,223,S,5980,11.0
4014,4278_01,Europa,False,TRAPPIST-1e,32.0,False,401.0,3724.0,5.0,422.0,62.0,True,C,154,S,4278,4614.0
1708,1816_01,Europa,False,TRAPPIST-1e,60.0,True,1891.0,640.0,0.0,360.0,52.0,True,C,68,S,1816,2943.0
1805,1923_02,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,C,65,P,1923,0.0
1810,1931_01,Europa,True,55 Cancri e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,C,73,S,1931,0.0
1829,1959_01,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,C,66,P,1959,0.0
5399,5765_01,Europa,False,TRAPPIST-1e,42.0,False,0.0,1871.0,0.0,570.0,199.0,False,C,181,P,5765,2640.0
1830,1959_02,Europa,False,TRAPPIST-1e,40.0,False,0.0,382.0,0.0,1.0,3822.0,False,C,66,P,1959,4205.0
1831,1959_03,Europa,False,55 Cancri e,29.0,False,0.0,433.0,4899.0,393.0,260.0,True,C,66,P,1959,5985.0
1839,1964_01,Europa,False,TRAPPIST-1e,63.0,False,,869.0,1.0,375.0,3377.0,False,C,74,S,1964,4622.0
5025,5367_03,Europa,False,55 Cancri e,46.0,False,0.0,8221.0,0.0,1010.0,160.0,True,C,209,S,5367,9391.0
4454,4732_03,Europa,False,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,C,151,P,4732,0.0
4453,4732_02,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,C,151,P,4732,0.0
4452,4732_01,Europa,True,TRAPPIST-1e,4.0,False,0.0,,0.0,0.0,0.0,True,C,151,P,4732,0.0
5340,5709_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,4372.0,0.0,4103.0,0.0,True,C,215,S,5709,8475.0
1842,1969_01,Europa,False,55 Cancri e,27.0,False,,21066.0,0.0,2448.0,2293.0,True,C,75,S,1969,25807.0
7386,7897_01,Europa,True,55 Cancri e,43.0,True,0.0,0.0,0.0,0.0,0.0,True,C,295,S,7897,0.0
7198,7692_01,Europa,False,55 Cancri e,32.0,True,0.0,48.0,0.0,3204.0,112.0,False,C,287,S,7692,3364.0
1666,1767_02,Europa,False,TRAPPIST-1e,50.0,False,3677.0,782.0,0.0,6.0,1168.0,True,C,65,S,1767,5633.0
1667,1767_03,Europa,False,TRAPPIST-1e,32.0,False,2973.0,3368.0,124.0,57.0,42.0,True,C,65,S,1767,6564.0
1668,1767_04,Europa,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,C,65,S,1767,0.0
1679,1781_01,Europa,False,55 Cancri e,28.0,False,0.0,11026.0,0.0,0.0,12.0,True,C,66,S,1781,11038.0
2377,2557_01,Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,C,92,S,2557,0.0
1687,1796_01,Europa,True,TRAPPIST-1e,26.0,True,0.0,0.0,0.0,0.0,0.0,True,C,67,S,1796,0.0
5293,5648_01,Europa,False,55 Cancri e,27.0,False,332.0,918.0,0.0,5.0,4817.0,False,C,179,P,5648,6072.0
1507,1599_02,Europa,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,True,C,58,P,1599,0.0
5294,5648_02,Europa,False,55 Cancri e,50.0,False,0.0,103.0,0.0,240.0,8221.0,False,C,179,P,5648,8564.0
4061,4338_01,Europa,False,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,True,C,156,S,4338,0.0
3917,4181_06,Europa,False,55 Cancri e,41.0,True,0.0,9463.0,0.0,1022.0,1562.0,True,C,133,P,4181,12047.0
4062,4338_02,Europa,False,TRAPPIST-1e,41.0,False,0.0,545.0,0.0,2740.0,293.0,True,C,156,S,4338,3578.0
7162,7643_02,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,C,247,P,7643,0.0
8620,9197_01,Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,C,308,P,9197,0.0
5407,5773_01,Europa,True,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,C,217,S,5773,0.0
4077,4352_02,Europa,False,TRAPPIST-1e,31.0,False,22.0,10025.0,2.0,124.0,1.0,True,C,157,S,4352,10174.0
4076,4352_01,Europa,False,TRAPPIST-1e,37.0,False,33.0,3484.0,17.0,4.0,1384.0,True,C,157,S,4352,4922.0
4063,4338_03,Europa,False,55 Cancri e,44.0,False,0.0,14201.0,0.0,22.0,584.0,True,C,156,S,4338,14807.0
1455,1540_01,Europa,False,TRAPPIST-1e,32.0,False,1.0,470.0,0.0,1440.0,2114.0,False,C,55,P,1540,4025.0
4059,4336_04,Europa,False,55 Cancri e,40.0,False,2320.0,0.0,4874.0,3131.0,498.0,True,C,155,S,4336,10823.0
1456,1540_02,Europa,False,TRAPPIST-1e,33.0,True,0.0,7139.0,22.0,0.0,553.0,True,C,55,P,1540,7714.0
5372,5737_02,Europa,False,TRAPPIST-1e,35.0,False,0.0,7636.0,0.0,353.0,705.0,True,C,216,S,5737,8694.0
1457,1540_03,Europa,False,TRAPPIST-1e,26.0,False,0.0,170.0,0.0,3718.0,0.0,False,C,55,P,1540,3888.0
3945,4211_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,C,134,P,4211,0.0
1460,1543_01,Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,C,56,P,1543,0.0
3944,4210_02,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,C,151,S,4210,0.0
538,0571_02,Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,C,21,P,0571,0.0
3972,4240_01,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,C,152,S,4240,0.0
5371,5737_01,Europa,False,TRAPPIST-1e,39.0,False,0.0,11856.0,13.0,39.0,3.0,True,C,216,S,5737,11911.0
1466,1550_01,Europa,False,TRAPPIST-1e,26.0,False,1.0,230.0,0.0,42.0,4030.0,False,C,58,S,1550,4303.0
4886,5208_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,C,163,P,5208,0.0
4444,4726_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,1910.0,0.0,1777.0,,True,C,187,S,4726,3687.0
4887,5208_02,Europa,False,55 Cancri e,41.0,False,717.0,641.0,2.0,1559.0,4828.0,False,C,163,P,5208,7747.0
4586,4888_01,Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,C,192,S,4888,0.0
4725,5040_02,Europa,False,55 Cancri e,39.0,False,10.0,199.0,0.0,6216.0,101.0,False,C,195,S,5040,6526.0
4739,5060_01,Europa,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,C,157,P,5060,0.0
4571,4873_01,Europa,False,55 Cancri e,35.0,False,0.0,1135.0,0.0,0.0,3880.0,True,C,191,S,4873,5015.0
4561,4853_01,Europa,False,TRAPPIST-1e,30.0,False,4531.0,212.0,10.0,157.0,12.0,False,C,153,P,4853,4922.0
1709,1816_02,Europa,False,TRAPPIST-1e,41.0,False,0.0,2334.0,1.0,6.0,23.0,True,C,68,S,1816,2364.0
4704,5015_01,Europa,False,55 Cancri e,35.0,False,54.0,493.0,12.0,6691.0,253.0,False,C,194,S,5015,7503.0
3915,4181_04,Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,C,133,P,4181,0.0
4686,4997_01,Europa,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,True,C,156,P,4997,0.0
7854,8382_01,Europa,False,TRAPPIST-1e,43.0,False,0.0,7269.0,0.0,2750.0,2367.0,False,C,277,P,8382,12386.0
1725,1833_01,Europa,False,55 Cancri e,48.0,False,140.0,127.0,0.0,4102.0,521.0,False,C,61,P,1833,4890.0
7774,8301_01,Europa,False,TRAPPIST-1e,28.0,False,1722.0,5063.0,0.0,87.0,920.0,False,C,275,P,8301,7792.0
4496,4782_02,Europa,False,TRAPPIST-1e,53.0,False,50.0,11552.0,0.0,2998.0,4334.0,False,C,189,S,4782,18934.0
4789,5112_01,Europa,True,55 Cancri e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,C,198,S,5112,0.0
4499,4782_05,Europa,False,55 Cancri e,48.0,False,0.0,342.0,929.0,10887.0,0.0,False,C,189,S,4782,12158.0
4740,5060_02,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,C,157,P,5060,0.0
4498,4782_04,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,,True,C,189,S,4782,0.0
4790,5112_02,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,C,198,S,5112,0.0
4791,5112_03,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,C,198,S,5112,0.0
4792,5115_01,Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,C,199,S,5115,0.0
4793,5115_02,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,C,199,S,5115,0.0
